Metabolite,PC3_con1,PC3_con2,PC3_con3,PC3_con4,PC3_con5,PC3_con6,PC3_S1,PC3_S2,PC3_S3,PC3_S4,PC3_S5,PC3_S6
metab_8822,126562.5256,119072.6728,106582.9438,105856.0015,116238.7758,962317.9376,99986.32788,94495.37477,91322.26739,118236.9584,90960.96949,102076.3748
metab_8823,58699.83288,74470.79018,71285.64873,64266.71471,62391.14777,49281.49628,42977.63013,41280.72291,47058.06879,41626.32727,49974.92672,50619.47697
metab_8824,34213.23247,0,15235.39635,0,7916.04136,25356.51242,0,0,12803.33037,0,14188.05359,0
metab_8825,8910.331507,13908.19799,27566.58628,19521.37889,13911.26211,12531.08511,12157.98874,14532.84205,14366.22888,8958.452227,16731.89753,15931.53153
metab_8826,11013.40533,10306.37785,29504.74765,36045.90616,35199.10821,18630.16301,14466.07613,5204.106854,17228.26784,18715.44838,13114.17338,27948.24417
metab_8827,19334.70824,22317.53644,47511.20907,15423.45612,14831.87877,23486.73813,51809.71935,62792.07593,66892.11117,59257.90454,69738.52608,58614.25123
metab_8828,3552.829667,37407.87824,46340.19025,3868.284501,14885.12153,16037.53822,34997.58136,24623.36047,35357.0492,8921.674562,26931.9753,4346.071244
metab_8829,12254.73079,28442.21802,37774.50957,36078.7142,20558.78007,15183.7948,16336.32882,23435.06668,22333.76673,0,19533.96427,18703.00917
metab_8830,26485.35714,70332.86122,129549.1414,66363.77698,48393.12841,34346.9917,63783.41729,71506.781,112142.4362,105694.1011,53270.58855,42375.42146
metab_8831,594872.4103,668004.1544,875370.633,723677.3371,642897.6041,2379198.433,2289660.773,1431205.756,1555468.5,1629637.108,1371126.75,1883241.689
metab_8832,57794.4049,7725.608411,43112.10642,56827.7952,58832.96271,0,0,0,0,0,0,0
metab_8833,3.005839091,0.000894261755879,21.81121254,5249.901501,55.33494819,0,0,0,0,183.4411531,0,0
2-Aminoethyl Oleate,298880.3363,281584.6474,173338.57,238668.9861,232629.9521,583125.6884,252122.0451,763247.9254,528276.4331,611584.829,502566.4209,350643.873
Asi-222,7065250.951,5777074.42,5771430.606,5172535.847,7090766.543,10555419.2,9349343.475,7610606.103,8583304.799,11040865.83,6560631.595,7781759.334
metab_8836,0,893311.1206,1063565.39,842212.3017,604792.74,387609.9162,29061.52166,477702.2491,262691.9251,480206.6852,627982.4589,490751.178
metab_8837,16092.39091,8794.621832,17181.54811,20189.60961,23909.36261,74068.13174,128110.2648,38935.45592,55611.6895,51278.22564,48836.11404,70771.57103
metab_8838,3224581.648,3774585.643,3167322.109,3941455.587,4398453.36,4329247.855,3157960.102,3535411.269,3528397.754,4467382.589,3677637.627,3549642.614
metab_8839,3665679.726,4102114.134,3454630.517,4347546.373,4757558.359,1868140.769,1318924.094,1404135.412,1706838.325,1942003.772,1636288.364,1404778.411
metab_8840,77640.30128,63198.29895,52351.76202,60778.35471,78554.49308,42453.56496,32681.04208,33597.06489,37208.04211,54139.92209,42024.84451,53464.68239
metab_8841,110043.0595,163733.2299,315520.1216,184791.6954,151509.729,227736.9792,34287.05898,26221.25682,51463.37816,37823.78987,41104.66866,11468.40268
metab_8842,26854.75707,39983.92497,63594.41349,15736.40294,19202.0636,64445.33926,130420.7751,141794.8934,114653.2791,93770.59123,92053.51481,98542.08961
metab_8843,566244.5167,1350.49242,572190.2317,1027.561806,623333.1078,448211.3372,119558.128,0,398358.0617,0,415623.4909,0
metab_8844,7170.572901,11432.15269,40634.22714,4535.510237,7282.679522,5955.166941,26946.45835,24110.95064,21360.84132,3766.005363,30107.00823,2640.363284
metab_8845,163871.0952,205716.8396,255575.1338,104948.2205,186802.8362,85145.6825,164864.3464,202938.3358,206624.05,137378.3384,228528.1606,93551.25881
metab_8846,74443.42888,160599.8422,86814.02,129923.2264,60250.78774,51128.56935,191583.9463,164332.5988,81251.48041,102895.3659,82442.47545,86820.81596
metab_8847,104031.6397,105804.4798,65056.75995,75168.10393,120750.5464,86764.73439,75423.62346,100403.833,78583.15319,139559.5591,78628.4004,101983.1402
metab_8848,60650.5605,75874.41164,98986.00189,22464.50239,80263.45831,26298.89257,18941.92665,12711.35097,66939.54365,24820.21054,59140.42909,22515.23015
metab_8849,2821812.523,3214776.224,3603899.243,2636863.067,2922773.592,2653755.075,3191225.878,3331533.975,3338375.887,2823002.558,3299428.78,2959183.616
metab_8850,871942.8581,754875.8165,965231.1137,935920.4936,710127.1394,740012.8642,839985.5983,654094.7898,739035.2639,513485.1493,741697.0998,700787.96
metab_8851,162611.9057,153099.6018,143582.566,181922.8332,192458.8207,108955.839,86570.33644,108490.6107,105352.5782,158115.8085,97712.71485,111362.1463
metab_8852,144881.8911,137275.3765,250826.8396,203167.773,210337.3159,0,15406.67611,18140.05791,3399.01716,3732.905262,0,0
metab_8853,40890.51998,43352.89536,30748.15619,25811.81531,40432.36325,41323.28382,40684.66643,39827.31633,46234.53034,32276.95677,61202.22722,57863.09684
metab_8854,8606.74265,8170.957888,7276.661357,7849.546845,6562.663989,14027.8252,8447.205579,8413.110875,9732.88033,11547.5003,6695.484372,7386.303359
metab_8855,430484.5729,435172.5591,422225.1915,410660.8845,393927.2957,361065.9904,371607.0221,349015.5406,308778.8173,363104.4661,310741.1466,411730.4967
Cryptophycin,81218.60327,68750.68893,52239.75329,135824.1515,144508.3167,401135.8807,140743.0914,28136.9191,283962.3469,433254.7917,404774.3955,451236.2449
metab_8857,29906.53403,30113.75687,22644.32546,24524.37221,24207.97839,43833.27967,28585.25715,30374.77266,25796.25797,33176.54363,20069.78832,26774.29404
metab_8858,440535.7106,488150.6643,469829.3717,500390.3956,431413.1766,456006.4725,436631.1955,400203.9724,334961.0235,406652.8301,360730.1825,495039.4511
metab_8859,26625.37716,28982.42571,26108.13794,30567.41365,7525.099956,33500.91216,27869.43903,29131.53189,31822.34203,34006.78999,30853.68674,34367.17845
metab_8860,14748.88458,14796.69375,13231.39027,14277.70206,20097.01958,18960.21148,15572.23057,14586.03106,15262.46859,15619.03341,14681.77672,16667.42772
metab_8861,16468.03667,16700.10468,14829.82706,16513.1546,22121.41143,21335.58213,17558.82842,16054.34708,17101.15648,17980.89635,16797.5641,17769.60766
metab_8862,9962.520366,10494.5405,9033.179073,9290.130178,18925.90755,15868.1976,11948.16061,10876.76231,11151.86673,11058.63671,10199.77956,11379.10776
metab_8863,1825.877094,2173.128477,1736.643737,2051.988292,2482.222225,2581.257639,2154.356578,2033.594526,2063.048989,2156.004572,2082.397101,2102.301475
metab_8864,2000.616743,2599.672496,2026.228517,3086.263878,1161.0362,1538.295147,1569.248192,1810.275723,2025.041073,2383.898381,2063.61833,2475.926125
metab_8865,703.5767497,759.681615,665.3610528,794.2304079,1035.693909,1011.714366,787.8023938,746.1818226,787.0427862,776.728068,740.4466382,809.5267661
metab_8866,381.4148919,415.116617,384.0498613,407.3301186,568.744746,551.3074579,466.8025698,427.4837071,468.837302,593.449546,456.5647724,525.3085964
metab_8867,3052.185425,3361.639583,3449.180017,3711.269815,749.5851502,1405.205292,1666.198124,2338.464935,2800.021612,3177.941621,2953.090058,3806.076454
metab_8868,4337.869625,4754.970487,4129.986687,4406.040525,5852.0796,5354.563664,4330.47703,4131.689561,4686.601943,4593.604752,4409.516599,4559.870879
metab_8869,2788.896427,2724.886468,2580.293547,2854.691905,3925.467447,3829.19078,2945.525274,2831.313632,2963.889628,3181.272283,3101.210457,3108.259976
metab_8870,1893.116329,1966.882484,1729.15312,1890.127476,2530.35642,2402.978304,1866.759961,1813.042182,1966.461152,2045.763835,1794.336091,2198.712659
metab_8871,1450.70449,1742.10192,1399.652383,1749.000086,1927.773624,2057.487154,1752.234791,1548.708004,1708.742038,1950.08838,1746.637173,1988.830545
metab_8872,3425.10636,3495.257851,2816.969523,2975.873681,6247.791855,5433.414074,3634.11909,3246.188904,3209.1296,3324.531516,2972.556213,3345.179537
metab_8873,4891.938099,4972.459093,4898.513732,6335.50312,3970.505009,4482.384088,4621.480713,4254.109141,4870.253256,5052.545538,4474.347751,5078.352191
metab_8874,1397.516108,1509.300987,1329.970517,1407.30281,1378.914925,1246.035591,1052.9925,922.065858,1159.218991,1357.21731,1183.530726,1273.005058
metab_8875,1254.125685,1045.789581,792.9878199,1116.169959,1645.952392,1580.169579,1111.264933,735.6163978,983.1813969,1223.782582,889.2174815,945.0805767
metab_8876,7525.572863,7791.23812,6882.306301,8165.934854,4419.413064,6401.327137,5734.670342,6213.483839,7027.72756,7459.362565,7010.579543,7519.392574
metab_8877,11214.13113,10318.36761,8830.199179,10071.84067,10764.21497,11763.99636,8883.776959,8563.35778,9678.592463,10033.00185,9214.676415,9560.950956
metab_8878,5371.308715,5424.45796,4329.134011,5176.521737,7181.684977,7391.23023,5085.954488,4848.526834,5284.309673,5515.850292,4767.599919,5212.926665
metab_8879,2126.239488,2374.634862,1660.852566,1970.763844,3006.739102,2956.501397,2168.656519,1858.629506,2024.937159,2230.520535,1919.067871,2117.978743
metab_8880,6941.401376,6264.563924,5899.733709,7339.138485,3818.951106,5027.659232,4775.061299,4948.755005,6032.939049,6835.586396,5719.58276,7064.82282
metab_8881,4849.083746,3797.31067,3262.349851,4574.916689,2394.460753,3330.520047,2912.366732,2878.025382,3898.65507,4493.256111,3867.540539,4832.629872
metab_8882,454.0004828,250.250473,236.1532529,257.7534946,203.6455288,306.8224121,221.0936211,215.9487661,225.2133811,295.4092622,235.9541458,360.39543
metab_8883,4786.226029,3937.904687,3970.429043,3313.405452,3416.97224,4574.226627,2535.939145,3340.269054,3268.135165,4056.233255,3606.698751,5038.222809
metab_8884,1847.094404,1958.313183,1642.251867,1412.909992,1209.22293,2127.101035,1544.218806,1603.84405,1514.958911,1485.237973,1666.754101,1890.984432
metab_8885,173.4687034,235.3308741,266.2324296,148.174242,120.545808,254.2093657,242.5496471,257.2741198,240.8325657,167.034494,213.3542147,250.6341693
metab_8886,953.5321537,1000.9066,1258.818139,1180.158376,582.543121,1169.694118,829.5699183,1212.750946,1049.130233,1085.566317,970.651511,1328.677247
metab_8887,1079.095525,3239.953521,56.55318676,1004.602831,704.8139461,592.0585282,49.13242354,0,131.4690531,1174.817654,59.29857013,699.4799844
metab_8888,3989.417618,3190.216741,2058.606923,3565.10055,4695.262756,4118.565449,3338.687335,2055.108756,3185.135178,4030.180326,2869.164158,3097.583803
metab_8889,1383.206055,1224.233163,731.2250311,517.4220901,1513.540361,1699.446966,678.3018334,805.0913704,618.3826729,331.0197838,721.315552,597.6229065
metab_8890,811.8739875,590.0788056,500.1765438,664.0482147,701.7357033,783.5446222,421.7312629,483.0256115,603.7363494,711.2645499,562.8637405,689.9424631
metab_8891,4764.216929,4773.297945,3144.185101,2677.780889,4348.762521,5146.741051,3444.000432,3947.150396,3629.935501,3374.675179,3891.068668,4033.767244
metab_8892,206.7628534,90.43503368,117.8403565,158.8394303,131.3120314,146.0310473,120.8932085,51.5621497,104.4931133,229.3365991,88.56992615,139.5927271
metab_8893,6573.345446,5869.864059,6531.873983,5371.884856,6044.66283,7033.883306,5064.594787,6304.04992,5572.101723,5719.633749,5958.277181,6900.944408
metab_8894,5795.189232,5931.000402,5353.34515,5453.908388,7040.260708,7505.330922,6048.70229,6516.697974,5851.746124,5701.071479,5921.45777,6321.649533
metab_8895,420.76983,1205.003526,1369.183196,425.5275864,1014.000586,737.5408263,0,1420.56043,478.3525605,987.3522321,548.3850131,591.2640082
metab_8896,4540.451117,4761.049431,4048.592603,4406.9096,5652.321373,5451.743544,4308.351293,3960.047662,4765.799588,4884.025532,4650.529051,4779.673967
metab_8897,1790.58876,1491.245612,4629.115482,553.9144519,788.2056164,2205.662369,1776.81835,4822.639777,2408.374933,1598.89488,1772.29543,1843.679198
metab_8898,16.61945072,12.47696822,56.36671848,127.3798304,19.46853121,0.227554814,15.2153525,35.03583692,2.124558346,41.33138658,3.213516523,19.69217044
metab_8899,268.4809284,78.44730215,1053.454883,0,24.37029525,205.4915144,0,852.7086013,120.3061321,71.34811183,284.4789193,312.2115658
metab_8900,789.8156415,465.5963643,939.2165893,1837.06704,658.8571921,402.1748256,988.1124752,979.6239603,616.3030084,671.7196301,996.7216037,552.3544498
metab_8901,3626.800546,3229.123366,4176.967442,3385.018095,3710.924242,4645.224988,5126.334331,5082.970335,2919.493775,2515.303174,5304.111272,3933.06712
metab_8902,1992.257213,2237.548997,821.8886423,0,800.8504733,2148.449755,1780.540974,4851.77115,2598.281577,105.6885768,3561.145032,469.7239187
metab_8903,5156.240033,5114.717831,4609.769089,4031.726801,4349.064832,4761.880554,4386.445266,4633.37076,4866.357066,4105.923271,4921.76188,4374.04178
metab_8904,1976.709182,2296.543414,1597.730208,1341.254622,1839.276573,2281.406813,2053.586911,1829.170062,1696.411237,1722.575646,2192.963116,2312.155835
metab_8905,1376.696629,1770.541581,3146.802742,1113.759097,577.845383,1740.501843,1506.490006,4061.84036,1865.471847,1065.922792,1623.776676,1637.190577
metab_8906,4242.753189,5876.73573,6158.783667,6189.328165,2436.474157,4409.959121,5565.605993,6956.819171,6231.306255,4874.795106,7342.55899,5378.638998
metab_8907,3239.12838,3867.37616,7627.711423,2706.342916,1680.295557,3831.582237,3795.361449,10206.82588,4919.576206,2530.354275,4780.433929,4875.522025
metab_8908,1718.27145,2605.126748,2258.814616,709.7463194,859.5562987,2634.146771,2042.256664,1988.248383,2631.26047,496.3417907,3926.961894,1213.235005
metab_8909,848.1475213,426.0211724,6314.775469,1216.617502,157.0514022,124.1260381,1727.687377,4001.739319,1581.018757,1096.609317,1789.313718,1765.177087
metab_8910,1594.171705,2317.651267,3101.927154,925.73206,592.7558953,2030.918298,3438.749429,4332.705714,3524.584534,1268.966059,4297.754582,1838.274568
metab_8911,1285.647875,1839.407955,2073.670162,160.5830874,841.7507208,2421.723642,2577.482585,4391.352769,515.3753781,94.51841344,4893.400734,1110.229946
metab_8912,1470.790442,1508.112636,1617.189648,1140.586812,1010.552333,1440.916749,1582.854548,1837.046648,1589.308155,1274.643447,1682.446982,1333.068172
metab_8913,2267.912073,2366.162862,5121.472088,1986.157982,1256.741584,2421.798509,1914.410485,4661.547741,2707.313841,1997.994562,2579.377417,2761.372225
metab_8914,846.7563647,837.1502617,1769.505299,710.7954273,510.2780894,879.1907841,662.7527449,1692.098727,836.7051813,791.4128033,856.9079744,939.2716011
metab_8915,32394.09513,34063.8557,41425.07552,29293.02274,23913.24571,31831.40334,38810.29085,47760.0421,37680.46076,28253.81838,44901.93604,34163.49302
metab_8916,2714.382202,2461.80222,2247.433169,1924.082657,1204.761647,1510.322202,1652.685525,1956.331499,2214.07605,2203.46731,2208.948777,2543.701105
metab_8917,2731.727301,2947.450499,2582.922492,2256.174159,1096.383097,1752.662739,1784.206266,2451.794895,2603.139531,2368.20251,2957.012569,2663.153125
metab_8918,1953.001838,2008.018217,4633.556452,1393.280986,834.632047,2088.364424,1683.872979,5329.104539,2588.239479,1624.539123,2603.58388,2476.341492
metab_8919,1853.046612,1969.73842,1899.084516,1100.042446,1287.511322,1806.011259,1881.271781,2461.137968,2117.423597,1283.793645,2377.139983,1792.898229
metab_8920,6869.1619,7867.358108,8504.143035,6922.35033,3868.740684,6308.765698,9489.491098,9877.759155,9643.618079,6357.605464,11555.4501,7968.870361
metab_8921,351627.1546,406785.1396,506935.85,268797.2756,199019.3231,320549.7744,472358.045,585953.351,478621.3429,266951.9424,521530.3953,358370.7974
metab_8922,5756.075255,5603.393027,10152.73166,12272.58595,4144.289882,4377.020034,7932.558146,9212.685123,9152.658011,7732.636992,8702.230782,7339.372352
metab_8923,2933.307552,3177.979499,5374.091718,2134.522318,1171.668662,3313.09011,2551.558738,5706.640693,4001.017495,2566.531403,4116.068553,4199.605607
metab_8924,8607.42567,9624.190503,21150.16403,6649.507531,4003.418107,8709.184747,8886.227682,23680.51531,11250.78139,6935.465814,11520.11527,11157.8847
metab_8925,23473.94817,24833.29253,26227.78733,15988.56598,14757.61472,22870.37838,24664.36623,31945.37237,26278.17507,17408.73564,31934.67956,22220.77692
metab_8926,90498.01152,128673.3683,135242.6331,58327.6431,46802.13434,90284.02565,150052.8644,194967.5932,138983.1894,59630.07643,172991.5048,89626.83474
metab_8927,43228.75069,53155.84945,188067.9897,137528.9357,28512.79599,27697.876,113984.5362,170669.9586,137142.8969,89732.80405,131341.0941,82116.3031
metab_8928,2295.248729,2361.2971,4615.620168,835.4949817,897.0652046,2310.22616,1991.652355,7549.701326,3560.284548,1133.18336,2956.476313,2968.4831
metab_8929,175.132831,0,4156.912537,1245.99962,0,0,537.6246893,3841.760208,973.5391208,896.2736059,1265.462109,910.0535262
metab_8930,301.4745277,0,763.6624688,0,0,449.2499655,509.1523686,1439.502387,186.0774614,362.9858299,400.8139057,484.1347769
metab_8931,429.9289319,1040.556606,4047.132924,2141.236924,0,594.2975972,1612.233481,4017.602664,2227.141131,1950.238079,3861.257972,1907.967324
metab_8932,15915.71226,22448.86894,26216.73535,7592.811752,7170.04903,15452.2015,32190.24739,39339.86534,32080.37263,8923.769857,38250.32576,14461.7504
metab_8933,11975.36421,16720.87354,67650.21619,34234.45118,7375.237531,5747.272861,43283.80667,74727.76934,51553.53395,26459.41218,56189.47141,25832.99465
metab_8934,3799.811316,4059.485952,36006.63621,38011.10939,3064.448821,1953.496785,16455.80596,24466.91021,23027.65326,16452.46195,16440.71925,12639.37428
metab_8935,0,357.6244896,525.4201929,0,0,253.4272422,1282.712914,2538.69764,959.5167181,0,2116.325164,0
metab_8936,508.6180251,434.5824454,144.8259477,420.3250459,454.33439,345.2554739,387.2915764,120.7798689,355.2958704,398.293735,315.954624,363.5789166
metab_8937,250.0867947,186.904444,849.7331929,1417.690051,165.0610627,140.9676195,508.3782132,523.8188523,621.3500765,778.8847937,423.2913305,512.4562387
